time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.499999999999992,-11.577984275726612,11.480372667811274,24.132226018692908,0.425392314404621,0.3166864091280388,0.0,-7.728294475497849,7.739352455730546,2.8623261142935497,0.06978026889550121,0.01228399837720423,0.0,424.0635805240145,422.95469354572657,424.10674106459703,424.1493277741599
4.559999999999991,-12.0486068806872,11.950528923835144,24.30242656931635,0.43675115406402654,0.3185492393957645,0.0,-7.9592750299179365,7.932551643137564,2.809601223606358,0.09794104535410796,-0.0006007910529946658,0.0,471.553851040288,470.5570553088698,469.0068608088409,471.19433126494545
4.6199999999999894,-12.532044029560426,12.430897405804798,24.46622923060433,0.4462503164099152,0.3215739469666081,0.0,-8.15574055312881,8.079759386794175,2.6499188117837407,0.11762494637151052,0.017401601139771815,0.0,434.5147258236903,436.02178026201324,434.4620328462642,436.1196484100926
4.679999999999988,-13.02780175208468,12.92067421215204,24.621525348485687,0.4548104088752023,0.324267205543447,0.0,-8.369887047839985,8.245996829574784,2.525799181550097,0.129905744064366,0.03032029278109448,0.0,449.55564355318404,450.6015803319805,449.3595414026543,450.3675003565616
4.739999999999987,-13.535931227662259,13.41967183732151,24.767733107989333,0.4627545682615981,0.3261354102866614,0.0,-8.568246127368923,8.38719709973516,2.3474425721319103,0.13311167645135352,0.031825476868909214,0.0,431.6235974526973,431.7510045435295,431.42437814655074,431.7113753214635
4.799999999999986,-14.057521754988905,13.929063921562438,24.907011173471112,0.47374462365354386,0.3292589233940397,0.0,-8.81829790767651,8.59229273835146,2.293469607707688,0.15093297319602683,0.018496122304058952,0.0,479.72313756100687,478.70973966370155,476.6920813884963,478.06888425265544
4.859999999999984,-14.593891958066699,14.450406579217224,25.04203014900119,0.4961476090651118,0.33166488003198946,0.0,-9.060687006698153,8.786345771117407,2.2049080516257034,0.1897703816407744,0.029825322415941487,0.0,470.11668442489133,470.9940059338917,469.30880114805007,472.33868313236763
4.919999999999983,-15.144456794594694,14.982990402975894,25.170405744257593,0.5082257437347479,0.33386214431633743,0.0,-9.291734598697607,8.966330889007766,2.073049101883733,0.1793782499851063,0.03572233741934725,0.0,459.8946685297544,460.36201399537373,460.0574449087125,459.2660309961766
4.979999999999982,-15.70884536653783,15.526200135883144,25.290366110230146,0.5204382263491691,0.3404639263307567,0.0,-9.521634605924268,9.14035386913669,1.9242104661160855,0.19142153438117782,0.05768357282907983,0.0,455.5402212374081,457.2946288500731,456.781033428094,457.77232318515127
5.0399999999999805,-16.286812994092656,16.07937391544458,25.400382827104952,0.5340594271472083,0.3445705803038219,0.0,-9.74433731289578,9.298637834826502,1.7418728433309014,0.20627485872420023,0.04759970838213972,0.0,448.4256595043668,447.60738535572835,446.7683678988448,448.01563419211817
